Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
12392,56.294608979488785,12.228159566707063,62.35993598896712,82.60014422218745,55.278661887372095,82.67540983717586,66.44759129527836,82.56766498693261,26.6496084287557,62.91869791825752,21.05688431055573,60.99090144184947,41.39400604984378,57.53365175157121,-97.95933760990637,57.901118606898635,-15.000374443172774,-79.90809020368432,57.85795779250954,-24.727694099858475,57.573456830312765,-25.73131519480232,99.99999999999997,83.33333333690629,93.84614893097987
12393,56.294608979488785,9.829750222446108,62.37518103932851,82.56080771299531,55.346380453193746,82.59672132064233,66.54244867182518,82.51523691706586,26.448011166018503,62.19531373513672,25.662572731682417,62.764737380892285,45.064613689138184,56.37212331379395,-97.95933760990637,57.68971804337072,-8.754586993896979,-79.90809020368432,55.19110095673311,-34.73413159220596,57.619011465675484,-23.456983758503597,99.99999999999997,83.33333333690629,93.84614893097987
12394,56.294608979488785,9.6060643720147,62.268465586888766,82.57391987556502,55.30574930926275,82.53114754612082,66.58310183954583,82.43659479079128,22.167946041073606,59.584840374176395,25.03232062916223,62.45890358274798,44.34973879790434,58.58662614054741,-97.95933760990637,57.87091852992894,-16.483187301788377,-79.90809020368432,55.305191099615556,-33.9049826284766,57.13309543806939,-25.79405536562065,99.99999999999997,83.33333333690629,93.84614893097987
12395,56.294608979488785,9.593637378061842,62.39042611466738,82.57391987556502,55.40055529697506,82.60983606265432,66.56955077623826,82.52834392379529,25.827711858923934,64.22393457297261,22.414350367338812,62.137778134782735,43.689854277721395,58.18497611551969,-97.95933760990637,57.93131868386833,-6.942260177606698,-79.90809020368432,58.17170564454649,-20.983648780068954,57.08754080270667,-20.053329144681598,99.99999999999997,83.33333333690629,93.84614893097987
12396,56.294608979488785,8.2390953222407,62.34469091362823,82.61325640624017,55.346380453193746,82.6229508261535,66.52889760851764,82.52834392379529,23.780724193786043,65.19893064475434,21.412411126756027,63.71282210002096,44.00604894505014,56.82805035432948,-97.95933760990637,58.172919324365964,-19.5386804553291,-79.90809020368432,49.57216200975374,-34.85773143768367,57.619011465675484,-32.89938044319926,99.99999999999997,83.33333333690629,93.84614893097987
12397,56.294608979488785,12.315148504017031,62.42091624036766,82.53458336637289,55.292205609412406,82.58360655714316,66.488244462999,82.47591585392857,29.82864232997636,63.40619594126585,22.495151923696255,64.8138236931679,46.27440196487822,57.96786800013204,-97.95933760990637,58.05211901648711,-7.781022990114863,-79.90809020368432,56.28921848559362,-18.470451926241154,57.360868565125244,-21.276762604130738,99.99999999999997,83.33333333690629,93.84614893097987
12398,56.294608979488785,10.848763522980207,62.314200787927916,82.65259293691531,55.31929303130306,82.60983606265432,66.52889760851764,82.44970181899524,25.64162208966229,61.42475231484039,24.482870082999497,67.09228535405177,43.48364035249443,55.90534085948558,-97.95933760990637,57.81048816856476,-12.783644126680016,-79.90809020368432,54.3496862435167,-20.808549000030258,57.64938121429101,-24.02164534726525,99.99999999999997,83.33333333690629,93.84614893097987
12399,56.294608979488785,9.54392942261046,62.32944586326684,82.58703205961774,55.35992415304406,82.53114754612082,66.58310183954583,82.6069860500699,25.858726845874997,61.34612359480292,26.712992884898014,63.22348805305481,44.88589497196074,56.013894908286645,-97.95933760990637,57.68971804337072,-9.608327724726621,-79.90809020368432,51.81118082724514,-23.72859534996841,57.360868565125244,-19.551407726738276,99.99999999999997,83.33333333690629,93.84614893097987
12400,56.294608979488785,10.625077672548798,62.37518103932851,82.63948075286262,55.33283673115341,82.70163934268703,66.50179550410454,82.6069860500699,24.974800327548564,64.97877023895538,22.07498384652378,62.749445680963504,41.957657409425636,58.58662614054741,-97.95933760990637,57.49341753069761,-7.556354387071195,-79.90809020368432,51.140901316669655,-36.84562895223915,57.33046843937207,-20.38271508002535,99.99999999999997,83.33333333690629,93.84614893097987
12401,56.294608979488785,8.972287802579089,62.28371066222766,82.53458336637289,55.278661887372095,82.59672132064233,66.56955077623826,82.59387902186594,24.214933706211497,64.74288410460798,22.17194569826647,59.21706552786057,42.32884244780527,55.579678677511325,-97.95933760990637,58.05211901648711,-13.218003438985676,-79.90809020368432,57.7296063963703,-19.87640016380382,57.43679294910349,-25.747000224657725,99.99999999999997,83.33333333690629,93.84614893097987
12402,56.294608979488785,9.494221446799003,62.37518103932851,82.65259293691531,55.25157446548138,82.55737705163199,66.47469339969146,82.59387902186594,26.292936332892992,64.96304451040695,22.042663229276215,66.67940975662168,43.648611488171184,57.598784180851865,-97.95933760990637,57.70481809422553,-17.69639782693565,-79.90809020368432,48.14603537559951,-32.174584791788725,57.43679294910349,-31.613206812931793,99.99999999999997,83.33333333690629,93.84614893097987
12403,56.294608979488785,12.53883435444844,62.23797546118851,82.65259293691531,55.414099019015396,82.59672132064233,66.51534656741211,82.43659479079128,22.86578273932345,65.30901084765381,24.709114430209524,62.9176542549105,43.59362111712028,56.795484148581906,-97.95933760990637,58.11251917042655,-20.21268628899991,-79.90809020368432,53.26582999127861,-36.037079963177966,57.877154341346866,-39.298878509127434,99.99999999999997,83.33333333690629,93.84614893097987
12404,56.294608979488785,11.979619728369926,62.37518103932851,82.56080771299531,55.33283673115341,82.60983606265432,66.51534656741211,82.56766498693261,26.122354031699416,61.77071867785236,21.84873949931375,60.65448429395545,43.607368698620974,58.000434205879614,-97.95933760990637,57.976588604268144,-13.712274400037472,-79.90809020368432,50.65601826199186,-22.487446906376018,57.05717105409114,-25.229393776859,99.99999999999997,83.33333333690629,93.84614893097987
12405,56.294608979488785,12.016900710228526,62.37518103932851,82.60014422218745,55.33283673115341,82.67540983717586,66.52889760851764,82.52834392379529,26.54105605064933,64.63280390170851,19.53781514105779,67.88745317410832,42.040142966001966,58.402084230907334,-97.95933760990637,57.3121868367147,-20.197708395218235,-79.90809020368432,56.83114660002984,-22.33294709847417,57.63419632754382,-35.53446787455252,99.99999999999997,83.33333333690629,93.84614893097987
12406,56.294608979488785,12.87436310973547,62.34469091362823,82.5476955289426,55.414099019015396,82.68852460067507,66.52889760851764,82.47591585392857,25.998294185524983,63.469098906989814,23.61021331140698,62.85648750530322,40.98157822191392,56.9474598346889,-97.95933760990637,58.248419529160216,-1.1158541223150849,-79.90809020368432,54.15002851099662,-22.65224670034629,57.26975931927866,-18.720100373451203,99.99999999999997,83.33333333690629,93.84614893097987
12407,56.294608979488785,11.793214859797118,62.25322053652738,82.62636859029288,55.33283673115341,82.63606556816549,66.50179550410454,82.43659479079128,26.184383954786625,62.39974838662212,22.30122819373379,61.98486123571061,43.82733020534863,55.959617874993356,-97.95933760990637,57.29711699328463,-12.87351156298952,-79.90809020368432,52.06788361952367,-36.866228926907326,57.25457443253147,-23.37855853213152,99.99999999999997,83.33333333690629,93.84614893097987
12408,56.294608979488785,11.320989191388662,62.42091624036766,82.58703205961774,55.30574930926275,82.58360655714316,66.47469339969146,82.41038075585794,25.719159480817567,61.487655280564354,21.460892065865906,63.80457222443192,42.94748417843803,59.50933563539131,-97.95933760990637,57.78031827427988,-18.984497870070953,-79.90809020368432,51.66856815448348,-23.053946190765807,57.25457443253147,-31.566151671968854,99.99999999999997,83.33333333690629,93.84614893097987
12409,56.294608979488785,9.593637378061842,62.28371066222766,82.50835899826748,55.3734678750844,82.59672132064233,66.43404025417283,82.59387902186594,21.671706605560928,64.85296430750745,18.762120247685033,62.35186175840826,41.339015678792876,56.52409899990094,-97.95933760990637,58.12761919654146,-16.003894259058058,-79.90809020368432,56.531660001249705,-32.226084727193495,57.16343480954727,-23.566779070284852,99.99999999999997,83.33333333690629,93.84614893097987
12410,56.294608979488785,11.70622592248715,62.37518103932851,82.53458336637289,55.292205609412406,82.58360655714316,66.52889760851764,82.47591585392857,25.052337744111313,65.21465639906788,23.577892694159402,61.66373576269143,44.91339015748619,55.81849760265921,-97.95933760990637,57.629317889431306,-15.839137280220726,-79.90809020368432,54.97718197095621,-17.049053705356975,57.64938121429101,-25.135283494933148,99.99999999999997,83.33333333690629,93.84614893097987
12411,56.294608979488785,12.824655154284088,62.405671165028764,82.62636859029288,55.292205609412406,82.6622950951639,66.56955077623826,82.55455798020319,23.222454835186156,61.66063847495289,22.86683906175884,61.694319137495086,44.41847677297997,58.81458965192242,-97.95933760990637,58.32391973395447,-1.6251029771485719,-79.90809020368432,51.71135196098511,-38.2206772332841,57.42160806235627,-16.241863369143744,99.99999999999997,83.33333333690629,93.84614893097987
12412,56.294608979488785,10.67478562800018,62.268465586888766,82.62636859029288,55.42764271886571,82.63606556816549,66.58310183954583,82.63320008500324,26.448011166018503,65.45054253341527,23.206205556096805,62.24481995912245,42.70002748618492,57.66391662791803,-97.95933760990637,57.32731709499423,-9.533438182198793,-79.90809020368432,50.85567597114631,-23.66679542512012,57.72530559826926,-32.036703004503025,99.99999999999997,83.33333333690629,93.84614893097987
12413,56.294608979488785,8.885298865269107,62.39042611466738,82.57391987556502,55.278661887372095,82.6229508261535,66.58310183954583,82.39727374912852,23.393037136379732,64.34974053018561,24.06270200582702,61.78606928695993,41.476491606420126,57.457663908517716,-97.95933760990637,57.41791732590339,-13.7871639425653,-79.90809020368432,51.982316029886064,-36.855928939151354,57.315313929762496,-25.80974042117441,99.99999999999997,83.33333333690629,93.84614893097987
12414,56.294608979488785,10.227413947497453,62.34469091362823,82.57391987556502,55.35992415304406,82.71475410618623,66.59665288065136,82.56766498693261,26.261921371349388,64.69570686743248,19.844861018148194,62.00015293563936,42.10888094107763,57.20798956959699,-97.95933760990637,57.372617198078885,-14.61094886129176,-79.90809020368432,55.51911008539243,-21.107248629765536,57.22420468391597,-28.413457767118516,99.99999999999997,83.33333333690629,93.84614893097987
12415,56.294608979488785,9.282962590320466,62.34469091362823,82.61325640624017,55.33283673115341,82.6622950951639,66.43404025417283,82.55455798020319,28.324416529962818,65.57634849062828,22.915319974391664,62.887070880106876,45.03711850361273,55.68823272631242,-97.95933760990637,57.614217838576494,-23.68756086106461,-79.90809020368432,57.401597267710954,-25.289043400495576,57.406423200487964,-28.695788561499327,99.99999999999997,83.33333333690629,93.84614893097987
12416,56.294608979488785,13.53299366707681,62.405671165028764,82.56080771299531,55.38701159712474,82.6229508261535,66.43404025417283,82.50212988886193,26.479026127562108,63.98804843862521,20.959922432335986,62.41302853306948,44.45971954000612,58.260963958573186,-97.95933760990637,58.12761919654146,-18.34044784850331,-79.90809020368432,59.683399891703985,-23.12604610168252,57.72530559826926,-35.28350716558085,99.99999999999997,83.33333333690629,93.84614893097987
12417,56.294608979488785,10.078290040423155,62.35993598896712,82.61325640624017,55.38701159712474,82.6622950951639,66.58310183954583,82.6200930567993,25.021322782567708,64.75860983315644,22.689075627181637,65.99128373585091,43.33241682084244,57.76161528073173,-97.95933760990637,58.09741911957174,-17.38186176304268,-79.90809020368432,48.91614375243505,-36.299729634923565,57.67975096290654,-30.029017332729737,99.99999999999997,83.33333333690629,93.84614893097987
12418,56.294608979488785,10.836336529027335,62.34469091362823,82.57391987556502,55.30574930926275,82.71475410618623,66.44759129527836,82.48902288213253,22.834767777779845,59.86790377146437,26.16354233873527,62.9176542549105,43.37365961039265,56.8714719916354,-97.95933760990637,57.96151876083805,-5.5642926736220915,-79.90809020368432,57.972047912026355,-24.037594965772108,57.406423200487964,-20.38271508002535,99.99999999999997,83.33333333690629,93.84614893097987
12419,56.294608979488785,9.245681628821941,62.34469091362823,82.56080771299531,55.31929303130306,82.60983606265432,66.55599973513273,82.51523691706586,24.788710558286922,63.37474445840388,21.49321268311347,61.02148484170701,42.10888094107763,56.69778549576817,-97.95933760990637,57.76521824816497,-7.900846263067336,-79.90809020368432,57.358813461209294,-25.788592775440613,57.37605345187244,-21.857109248446164,99.99999999999997,83.33333333690629,93.84614893097987
12420,56.294608979488785,12.302721510064174,62.35993598896712,82.60014422218745,55.33283673115341,82.55737705163199,66.54244867182518,82.59387902186594,27.99875939564373,64.71143262174601,23.367808668811705,60.746234418366384,42.23260928720417,58.99913156156249,-97.95933760990637,57.88601855604385,-16.18362915621688,-79.90809020368432,54.37820877339591,-34.07493241632486,57.315313929762496,-27.268449534041466,99.99999999999997,83.33333333690629,93.84614893097987
12421,56.294608979488785,10.401391822117404,62.314200787927916,82.65259293691531,55.33283673115341,82.6229508261535,66.50179550410454,82.52834392379529,23.873769103824316,66.03239503077461,24.224305118541906,62.30598670872976,41.16029693909137,57.6964828336656,-97.95933760990637,57.221616813230284,-10.956339392068259,-79.90809020368432,54.32116371363749,-21.127848601902382,57.239389570663164,-28.664418476090177,99.99999999999997,83.33333333690629,93.84614893097987
12422,56.294608979488785,10.687212621953051,62.39042611466738,82.61325640624017,55.38701159712474,82.6622950951639,66.61020394395891,82.44970181899524,25.393502371905953,63.264664255504385,22.947640591639228,63.452863376609116,41.39400604984378,57.13200172654349,-97.95933760990637,58.00681888866258,-12.96337902383884,-79.90809020368432,50.8271534412671,-37.36062830881814,57.26975931927866,-27.393929875678097,99.99999999999997,83.33333333690629,93.84614893097987
12423,56.294608979488785,10.587796690690212,62.35993598896712,82.58703205961774,55.278661887372095,82.64918033166467,66.488244462999,82.51523691706586,26.30844382636853,59.85217801715086,23.044602469858987,61.189693415654034,42.87874622588643,55.31914892481775,-97.95933760990637,58.06721904260202,-13.772186024243823,-79.90809020368432,49.64346834613458,-27.235740966558495,57.619011465675484,-28.319347510891035,99.99999999999997,83.33333333690629,93.84614893097987
12424,56.294608979488785,11.979619728369926,62.34469091362823,82.52147118232017,55.33283673115341,82.55737705163199,66.61020394395891,82.56766498693261,26.587578505668475,61.34612359480292,18.956043951170415,64.56915666968482,41.916414619875425,57.164567950076545,-97.95933760990637,57.76521824816497,-4.650640318586113,-79.90809020368432,56.08956075307354,-34.06978242244688,57.4519778109718,-20.63367578899701,99.99999999999997,83.33333333690629,93.84614893097987
12425,56.294608979488785,9.382378521583291,62.405671165028764,82.58703205961774,55.35992415304406,82.60983606265432,66.61020394395891,82.46280884719917,25.967279198573905,65.67070293921421,22.705235949043953,64.11040599752229,42.79626064678604,57.03430307372976,-97.95933760990637,58.12761919654146,-9.473526557992457,-79.90809020368432,50.01426125792993,-35.110081122517066,57.4519778109718,-21.794369077627834,99.99999999999997,83.33333333690629,93.84614893097987
12426,56.294608979488785,8.723747984602028,62.39042611466738,82.65259293691531,55.346380453193746,82.6622950951639,66.61020394395891,82.47591585392857,24.71117314172416,61.802170160714326,22.285067871871476,62.871779205232,44.432224354480695,58.06556665294575,-97.95933760990637,57.19141673626059,-9.458548639670965,-79.90809020368432,50.470593253259054,-25.65984293692869,57.573456830312765,-23.974590232000693,99.99999999999997,83.33333333690629,93.84614893097987
12427,56.294608979488785,13.197464891429703,62.28371066222766,82.58703205961774,55.3734678750844,82.6229508261535,66.51534656741211,82.6069860500699,22.41606575882993,62.43119986948412,20.41047188617324,64.50798992007753,43.813582623847935,57.685627437678235,-97.95933760990637,57.58401776160677,-19.044409494277296,-79.90809020368432,52.7096406235856,-34.74958157299614,57.30012906789419,-29.10359972321517,99.99999999999997,83.33333333690629,93.84614893097987
12428,56.294608979488785,13.570274628575334,62.34469091362823,82.53458336637289,55.42764271886571,82.64918033166467,66.62375498506444,82.44970181899524,28.71210358736913,66.58279604527198,23.48093084241671,62.871779205232,41.64146274209688,55.81849760265921,-97.95933760990637,57.96151876083805,-14.940462818966438,-79.90809020368432,48.14603537559951,-34.893781392298244,57.26975931927866,-28.22523722896517,99.99999999999997,83.33333333690629,93.84614893097987
12429,56.294608979488785,14.26618616777526,62.34469091362823,82.57391987556502,55.278661887372095,82.55737705163199,66.56955077623826,82.44970181899524,24.432038462424217,61.47192955201592,24.288946353037034,63.98807249830773,44.8171569968851,59.151107247669515,-97.95933760990637,57.4330173767582,-19.08934322470195,-79.90809020368432,53.43696519391948,-35.31093087110192,57.786045095500285,-30.828954600607645,99.99999999999997,83.33333333690629,93.84614893097987
12430,56.294608979488785,12.128743635444224,62.32944586326684,82.52147118232017,55.33283673115341,82.60983606265432,66.47469339969146,82.51523691706586,26.711638351842907,60.748545368895094,19.2792501766002,61.52611056354806,41.490239210444884,56.74120711528859,-97.95933760990637,58.4748899361182,-5.399535694784774,-79.90809020368432,48.94466628231426,-37.19067852096988,57.25457443253147,-21.323817745093677,99.99999999999997,83.33333333690629,93.84614893097987
12431,56.294608979488785,8.350938247456412,62.34469091362823,82.48213465164505,55.25157446548138,82.58360655714316,66.54244867182518,82.33173865105786,26.261921371349388,64.33401477587208,22.22042663737635,62.03073631044302,40.94033543236371,57.38167606546422,-97.95933760990637,57.44811740287308,-6.762525280447889,-79.90809020368432,56.68853392726815,-18.764001558723344,57.34568367837802,-19.770998350300772,99.99999999999997,83.33333333690629,93.84614893097987
12432,56.294608979488785,10.848763522980207,62.37518103932851,82.57391987556502,55.292205609412406,82.60983606265432,66.50179550410454,82.43659479079128,26.448011166018503,66.04812078508814,22.236586959238664,64.35507302100538,43.002474572013,58.3043855780936,-97.95933760990637,57.78031827427988,-5.639182216149919,-79.90809020368432,56.51739874799294,-25.38174328439291,57.406423200487964,-20.759156130633656,99.99999999999997,83.33333333690629,93.84614893097987
12433,56.294608979488785,8.462781152312033,62.28371066222766,82.57391987556502,55.278661887372095,82.67540983717586,66.44759129527836,82.41038075585794,23.067380002060645,60.77999685175709,17.937944415202395,61.46494381394078,42.411328004381616,59.585323478444835,-97.95933760990637,57.84071845295922,-10.372201019246745,-79.90809020368432,53.30861379778024,-37.21642848867227,57.05717105409114,-18.814210655377053,99.99999999999997,83.33333333690629,93.84614893097987
12434,56.294608979488785,13.383869760002511,62.37518103932851,82.5476955289426,55.33283673115341,82.63606556816549,66.56955077623826,82.59387902186594,25.052337744111313,64.38119201304758,22.67291533179639,64.32448964620176,42.54880395453293,56.40468953732703,-97.95933760990637,57.78031827427988,-10.492024267659417,-79.90809020368432,50.02852253455235,-36.840478959204944,57.148280299937696,-21.91984941926448,99.99999999999997,83.33333333690629,93.84614893097987
12435,56.294608979488785,12.97377904099831,62.314200787927916,82.67881728353774,55.30574930926275,82.6229508261535,66.56955077623826,82.38416672092458,27.890207017537364,64.31828904732362,22.802197800786644,61.14381834092163,43.33241682084244,58.662613983600934,-97.95933760990637,57.599117812461586,-8.694675369690643,-79.90809020368432,54.891614381318604,-20.319299615372522,57.30012906789419,-22.139440042826976,99.99999999999997,83.33333333690629,93.84614893097987
12436,56.294608979488785,9.394805515536163,62.32944586326684,82.53458336637289,55.30574930926275,82.58360655714316,66.51534656741211,82.43659479079128,23.486082021010546,65.13602767903038,22.802197800786644,63.23877972792968,43.33241682084244,58.89057749497594,-97.95933760990637,57.91621865775345,-16.947502426197204,-79.90809020368432,49.81460352540982,-25.170593548052082,57.89233922809406,-35.72268841270585,99.99999999999997,83.33333333690629,93.84614893097987
12437,56.294608979488785,13.843668454818186,62.268465586888766,82.56080771299531,55.33283673115341,82.60983606265432,66.63730604837201,82.58077201513655,24.55609830859865,64.80578707033195,23.19004526071157,61.266151865190096,44.143524872677375,58.977420751802285,-97.95933760990637,57.49341753069761,-8.425073011682514,-79.90809020368432,55.918425550432616,-22.090897396334093,57.26975931927866,-23.174652964122785,99.99999999999997,83.33333333690629,93.84614893097987
12438,56.294608979488785,12.402137441327014,62.37518103932851,82.57391987556502,55.25157446548138,82.68852460067507,66.59665288065136,82.47591585392857,26.448011166018503,64.03522567580072,23.626373633269296,64.20215614698714,40.89909266533756,56.45896655283481,-97.95933760990637,57.659517966401026,-24.825881819144264,-79.90809020368432,50.01426125792993,-34.826831476103294,57.786045095500285,-38.07544504967829,99.99999999999997,83.33333333690629,93.84614893097987
12439,56.294608979488785,8.997141790484818,62.39042611466738,82.57391987556502,55.35992415304406,82.6229508261535,66.56955077623826,82.56766498693261,25.455532294993162,62.38402265807366,23.80413704136943,62.520070357409196,45.1608468497393,56.91489361115582,-97.95933760990637,58.09741911957174,-7.511420656646536,-79.90809020368432,57.74386764962706,-28.585039279901054,57.22420468391597,-19.943533832900343,99.99999999999997,83.33333333690629,93.84614893097987
12440,56.294608979488785,11.420405122651502,62.32944586326684,82.66570509948505,55.35992415304406,82.63606556816549,66.46114235858593,82.43659479079128,26.479026127562108,64.75860983315644,21.234647718655893,60.195733621792925,44.99587571406255,56.762917925048825,-97.95933760990637,57.73501817119525,-20.37744326783725,-79.90809020368432,54.12150598111741,-18.357152062612997,57.619011465675484,-33.166026182026314,99.99999999999997,83.33333333690629,93.84614893097987
12441,56.294608979488785,12.277867522158445,62.268465586888766,82.60014422218745,55.30574930926275,82.63606556816549,66.488244462999,82.48902288213253,25.54857717962399,61.487655280564354,19.327731089233012,64.59974004448847,43.71734946324685,55.927051669245785,-97.95933760990637,58.218219452190496,-15.958960528633412,-79.90809020368432,55.077010837216264,-32.12308485638396,57.360868565125244,-29.040859526698483,99.99999999999997,83.33333333690629,93.84614893097987
12442,56.294608979488785,11.855349829561433,62.39042611466738,82.58703205961774,55.26511818752175,82.6622950951639,66.55599973513273,82.44970181899524,26.928743108055627,66.67715049385794,23.61021331140698,65.10436579138343,44.2810008228287,56.5132435861281,-97.95933760990637,57.87091852992894,-11.300831268064414,-79.90809020368432,49.857387331911454,-30.330887096535342,57.37605345187244,-25.056858294259428,99.99999999999997,83.33333333690629,93.84614893097987
12443,56.294608979488785,12.166024596942748,62.37518103932851,82.69192944610748,55.346380453193746,82.64918033166467,66.51534656741211,82.47591585392857,24.602620763617793,59.63201761135193,23.044602469858987,60.48627572000842,44.56970030463199,56.68693008199533,-97.95933760990637,57.58401776160677,-9.862952139873457,-79.90809020368432,51.540216758344215,-36.73232909367365,57.786045095500285,-23.95890517644692,99.99999999999997,83.33333333690629,93.84614893097987
12444,56.294608979488785,11.954765760824273,62.29895571258905,82.61325640624017,55.292205609412406,82.6229508261535,66.44759129527836,82.6594141199366,25.9362642370303,60.96870577469406,20.555914677025825,65.86895023663635,43.95105855147517,58.09813285869332,-97.95933760990637,57.93131868386833,-11.84003595954087,-79.90809020368432,57.03080433254995,-18.15115232436903,57.22420468391597,-22.029644731045735,99.99999999999997,83.33333333690629,93.84614893097987
12445,56.294608979488785,8.33851125350354,62.35993598896712,82.61325640624017,55.278661887372095,82.59672132064233,66.51534656741211,82.48902288213253,25.362487410362334,66.72432773103344,20.53975438164055,65.77720008717148,41.88891943434997,58.3043855780936,-97.95933760990637,57.11591653146634,-4.455927503105812,-79.90809020368432,55.79007415429338,-19.97940004136355,57.34568367837802,-17.63783231119247,99.99999999999997,83.33333333690629,93.84614893097987
12446,56.294608979488785,8.798309927959139,62.32944586326684,82.67881728353774,55.3734678750844,82.53114754612082,66.44759129527836,82.51523691706586,22.63317051504265,65.24610788192985,20.426632208035556,64.18686444705838,42.658784719158774,56.80633954456927,-97.95933760990637,58.11251917042655,-7.331685759487712,-79.90809020368432,59.426697076059824,-25.89674264012813,57.28494418114697,-18.98674613797664,99.99999999999997,83.33333333690629,93.84614893097987
12447,56.294608979488785,10.997887409694428,62.35993598896712,82.63948075286262,55.31929303130306,82.57049181513116,66.44759129527836,82.52834392379529,26.525548582581266,62.541280072383586,25.210084037262376,61.312026914868625,43.896068180424294,56.78462873480906,-97.95933760990637,57.976588604268144,-12.603909229521193,-79.90809020368432,48.67370221341331,-33.84318270615964,57.573456830312765,-24.50788173535318,99.99999999999997,83.33333333690629,93.84614893097987
12448,56.294608979488785,10.898471478431588,62.405671165028764,82.57391987556502,55.33283673115341,82.6229508261535,66.58310183954583,82.51523691706586,25.393502371905953,62.71426324100702,22.31738848911904,62.94823762971416,44.74841902180944,55.840208412419415,-97.95933760990637,57.79541832513469,-23.552759694330447,-79.90809020368432,57.772390179506274,-26.380842035126754,57.54308708169724,-36.067759377905,99.99999999999997,83.33333333690629,93.84614893097987
12449,56.294608979488785,12.128743635444224,62.34469091362823,82.65259293691531,55.33283673115341,82.55737705163199,66.47469339969146,82.56766498693261,28.44847637613725,65.78078314211368,24.919198455557222,64.890282142704,42.79626064678604,57.566217975104294,-97.95933760990637,58.08231909345683,-15.195087258653075,-79.90809020368432,57.74386764962706,-25.35084332281254,57.60382657892829,-30.45251352430097,99.99999999999997,83.33333333690629,93.84614893097987
12450,56.294608979488785,10.152852004140343,62.34469091362823,82.56080771299531,55.292205609412406,82.6622950951639,66.51534656741211,82.54145095199922,24.788710558286922,64.91586727323141,19.74789916640549,64.00336417318258,42.98872696798824,58.13069908222637,-97.95933760990637,57.4330173767582,-11.810080147437702,-79.90809020368432,51.29777524268813,-23.24449595412601,57.51271733308171,-26.468512266163543,99.99999999999997,83.33333333690629,93.84614893097987
12451,56.294608979488785,12.24058656065992,62.34469091362823,82.63948075286262,55.292205609412406,82.54426228813278,66.61020394395891,82.51523691706586,26.49453362103766,65.46626828772878,20.911441493226093,64.04923924791501,42.50756116498272,57.077724693250204,-97.95933760990637,57.87091852992894,-13.203025545203985,-79.90809020368432,53.29432401505399,-18.836101469640056,57.46716269771902,-26.92337854314394,99.99999999999997,83.33333333690629,93.84614893097987
12452,56.294608979488785,13.60755561043392,62.32944586326684,82.52147118232017,55.292205609412406,82.55737705163199,66.55599973513273,82.59387902186594,23.284484758273365,63.51627614416532,22.495151923696255,65.50194968888474,44.652185861208324,56.361267900021076,-97.95933760990637,57.70481809422553,-8.589830015059647,-79.90809020368432,58.15741586182021,-27.30784087663143,57.148280299937696,-19.880793662082027,99.99999999999997,83.33333333690629,93.84614893097987
12453,56.294608979488785,11.58195600331858,62.35993598896712,82.61325640624017,55.346380453193746,82.6229508261535,66.51534656741211,82.63320008500324,24.866247974849657,63.83079099855021,20.184227538963228,60.77681781822392,45.05086608511343,57.338254445943775,-97.95933760990637,57.67461801725584,-18.684939724499458,-79.90809020368432,48.887621222555836,-27.642590457606193,57.28494418114697,-28.53893810875516,99.99999999999997,83.33333333690629,93.84614893097987
12454,56.294608979488785,9.58121038410897,62.35993598896712,82.62636859029288,55.42764271886571,82.71475410618623,66.54244867182518,82.6200930567993,27.580057376693816,66.17392671653607,21.218487396793563,60.71565104356273,43.70360185922209,55.99218409852644,-97.95933760990637,58.08231909345683,-10.192466122087936,-79.90809020368432,51.511694228465004,-34.888631399264035,57.39123831374077,-25.088228379668593,99.99999999999997,83.33333333690629,93.84614893097987
12455,56.294608979488785,9.481794452846131,62.34469091362823,82.56080771299531,55.25157446548138,82.63606556816549,66.63730604837201,82.48902288213253,24.89726293639329,64.79006134178351,23.02844214799667,62.84119580537444,42.397580422880935,56.013894908286645,-97.95933760990637,57.85581847907413,-11.60038943817571,-79.90809020368432,50.64175698536944,-25.767992801616213,57.619011465675484,-26.78221314595352,99.99999999999997,83.33333333690629,93.84614893097987
12456,56.294608979488785,12.46427241109133,62.29895571258905,82.49524683569774,55.3734678750844,82.57049181513116,66.54244867182518,82.55455798020319,28.65007366428192,64.91586727323141,22.915319974391664,62.24481995912245,44.63843827970763,58.43465045444039,-97.95933760990637,57.68971804337072,-5.5942484857252595,-79.90809020368432,49.35824300061121,-29.604738004459296,57.26975931927866,-24.24123597082776,99.99999999999997,83.33333333690629,93.84614893097987
12457,56.294608979488785,11.631663979130039,62.405671165028764,82.61325640624017,55.31929303130306,82.6622950951639,66.54244867182518,82.64630709173267,26.40148871099936,64.44409497877155,22.107304463771342,58.72773148089439,41.174044543116125,57.978723396119406,-97.95933760990637,57.79541832513469,-3.5872088784944935,-79.90809020368432,59.041642887642055,-20.025749982890332,57.239389570663164,-18.469139664479542,99.99999999999997,83.33333333690629,93.84614893097987
